"state","date","cases","deaths","cases_weekly_change","new_cases","deaths_weekly_change","new_deaths"
"Guam","2021-10-30","19120","239","0.036820173","679.0","0.04824567","11.0"
"Hawaii","2021-10-30","81461","903","0.011071205","892.0","0.023809552","21.0"
"Idaho","2021-10-30","291307","3539","0.021882415","6238.0","0.03661394","125.0"
"Illinois","2021-10-30","1700907","28620","0.008746505","14748.0","0.0072499514","206.0"
"Indiana","2021-10-30","1022202","16683","0.010857105","10979.0","0.012932658","213.0"
"Iowa","2021-10-30","486132","6965","0.014565229","6979.0","0.017085314","117.0"
"Kansas","2021-10-30","435701","6438","0.013823986","5941.0","0.032061577","200.0"
"Kentucky","2021-10-30","748882","9853","0.0115174055","8527.0","0.019346118","187.0"
"Louisiana","2021-10-30","758471","14547","0.0037584305","2840.0","0.005877495","85.0"
"Maine","2021-10-30","104259","1167","0.032604694","3292.0","0.040106893","45.0"
"Maryland","2021-10-30","560865","10882","0.0094816685","5268.0","0.007965922","86.0"
"Massachusetts","2021-10-30","851922","18996","0.011000991","9270.0","0.0044947863","85.0"
"Michigan","2021-10-30","1272713","23638","0.022530437","28043.0","0.015116334","352.0"
"Minnesota","2021-10-30","787674","8793","0.022461891","17304.0","0.015240788","132.0"
"Mississippi","2021-10-30","504318","10075","0.006427884","3221.0","0.008508563","85.0"
"Missouri","2021-10-30","871417","12774","0.007841468","6780.0","0.00804925","102.0"
"Montana","2021-10-30","176040","2346","0.030944705","5284.0","0.0440588","99.0"
"Nebraska","2021-10-30","283813","2767","0.0143460035","4014.0","0.0047204494","13.0"
"Nevada","2021-10-30","449322","7631","0.008178592","3645.0","0.014356017","108.0"
"New Hampshire","2021-10-30","134517","1565","0.02069199","2727.0","0.014257908","22.0"
"New Jersey","2021-10-30","1197702","27972","0.007565379","8993.0","0.0044527054","124.0"
"New Mexico","2021-10-30","275209","5051","0.023496509","6318.0","0.01242733","62.0"
"New York","2021-10-30","2555136","55969","0.010228276","25870.0","0.004252553","237.0"
"North Carolina","2021-10-30","1479668","18068","0.009549856","13997.0","0.016026497","285.0"
"North Dakota","2021-10-30","148127","1798","0.02443397","3533.0","0.02567029","45.0"
"Northern Mariana Islands","2021-10-30","291","3","0.003448248","1.0","0.0","0.0"
"Ohio","2021-10-30","1542911","24527","0.015537977","23607.0","0.023878098","572.0"
"Oklahoma","2021-10-30","643978","10710","0.007858157","5021.0","0.016129017","170.0"
"Oregon","2021-10-30","365053","4372","0.021052957","7527.0","0.020541549","88.0"
"Pennsylvania","2021-10-30","1561825","31413","0.017553806","26943.0","0.014500737","449.0"
"Puerto Rico","2021-10-30","218337","3232","0.003280878","714.0","0.0037267208","12.0"
"Rhode Island","2021-10-30","179405","2878","0.00790453","1407.0","0.0020891428","6.0"
"South Carolina","2021-10-30","897152","13716","0.0068233013","6080.0","0.018111587","244.0"
"South Dakota","2021-10-30","154482","2235","0.014273763","2174.0","0.0076645613","17.0"
"Tennessee","2021-10-30","1251111","16216","0.006174803","7678.0","0.011918902","191.0"
"Texas","2021-10-30","4230019","71465","0.0068098307","28611.0","0.013242364","934.0"
"Utah","2021-10-30","549998","3208","0.020400643","10996.0","0.0255754","80.0"
"Vermont","2021-10-30","39923","364","0.034998536","1350.0","0.037037015","13.0"
"Virgin Islands","2021-10-30","7204","81","0.010945797","78.0","0.038461566","3.0"
"Virginia","2021-10-30","924771","13907","0.010949373","10016.0","0.017486095","239.0"
"Washington","2021-10-30","727761","8686","0.020686865","14750.0","0.021762133","185.0"
"West Virginia","2021-10-30","271871","4426","0.022536516","5992.0","0.038236022","163.0"
"Wisconsin","2021-10-30","882618","9416","0.01719606","14921.0","0.016956449","157.0"
"Wyoming","2021-10-30","102926","1174","0.027472258","2752.0","0.02175808","25.0"
"Alabama","2021-10-31","832047","15573","0.014677882","12036.0","0.010774374","166.0"
"Alaska","2021-10-31","136975","707","0.03460908","4582.0","0.039705873","27.0"
"American Samoa","2021-10-31","1","0","0.0","0.0","NaN","0.0"
"Arizona","2021-10-31","1168900","21154","0.016590357","19076.0","0.013753772","287.0"
"Arkansas","2021-10-31","513215","8376","0.005820751","2970.0","0.011471987","95.0"
"California","2021-10-31","4917683","72140","0.009971023","48550.0","0.008556128","612.0"
"Colorado","2021-10-31","745569","8376","0.027735949","20121.0","0.018978119","156.0"
"Connecticut","2021-10-31","402583","8764","0.0058891773","2357.0","0.0028607845","25.0"
"Delaware","2021-10-31","144198","2091","0.012953639","1844.0","0.013081431","27.0"
"District of Columbia","2021-10-31","64240","1190","0.010253549","652.0","0.0033726692","4.0"
"Florida","2021-10-31","3648943","59670","0.0038009882","13817.0","0.014744163","867.0"
"Georgia","2021-10-31","1598021","28038","0.0053753853","8544.0","0.019081831","525.0"
"Guam","2021-10-31","19177","239","0.03991103","736.0","0.04824567","11.0"
"Hawaii","2021-10-31","81586","913","0.0107034445","864.0","0.031638384","28.0"
"Idaho","2021-10-31","291371","3539","0.021243572","6061.0","0.03661394","125.0"
"Illinois","2021-10-31","1700907","28620","0.008746505","14748.0","0.0072499514","206.0"
"Indiana","2021-10-31","1022202","16683","0.010857105","10979.0","0.012932658","213.0"
"Iowa","2021-10-31","486132","6965","0.014565229","6979.0","0.017085314","117.0"
"Kansas","2021-10-31","435701","6438","0.013823986","5941.0","0.032061577","200.0"
"Kentucky","2021-10-31","748882","9854","0.0115174055","8527.0","0.019449592","188.0"
"Louisiana","2021-10-31","758471","14547","0.0037584305","2840.0","0.005877495","85.0"
"Maine","2021-10-31","104259","1167","0.032604694","3292.0","0.040106893","45.0"
"Maryland","2021-10-31","561501","10895","0.009323835","5187.0","0.00823617","89.0"
"Massachusetts","2021-10-31","851922","18996","0.011000991","9270.0","0.0044947863","85.0"
"Michigan","2021-10-31","1272713","23638","0.022530437","28043.0","0.015116334","352.0"
"Minnesota","2021-10-31","787674","8793","0.022461891","17304.0","0.015240788","132.0"
"Mississippi","2021-10-31","504318","10075","0.006427884","3221.0","0.008508563","85.0"
"Missouri","2021-10-31","872395","12777","0.008376598","7247.0","0.008285999","105.0"
"Montana","2021-10-31","176040","2346","0.030944705","5284.0","0.0440588","99.0"
"Nebraska","2021-10-31","283813","2767","0.0143460035","4014.0","0.0047204494","13.0"
"Nevada","2021-10-31","449322","7631","0.008178592","3645.0","0.014356017","108.0"
"New Hampshire","2021-10-31","134517","1565","0.02069199","2727.0","0.014257908","22.0"
"New Jersey","2021-10-31","1198917","27972","0.007920146","9421.0","0.0043445826","121.0"
"New Mexico","2021-10-31","275209","5051","0.023496509","6318.0","0.01242733","62.0"
"New York","2021-10-31","2557930","55995","0.010473132","26512.0","0.0042865276","239.0"
"North Carolina","2021-10-31","1479668","18068","0.009549856","13997.0","0.016026497","285.0"
"North Dakota","2021-10-31","148430","1798","0.0251894","3647.0","0.02567029","45.0"
"Northern Mariana Islands","2021-10-31","312","3","0.07586205","22.0","0.0","0.0"
"Ohio","2021-10-31","1545327","24527","0.01543057","23483.0","0.023878098","572.0"
"Oklahoma","2021-10-31","643978","10710","0.007858157","5021.0","0.016129017","170.0"
"Oregon","2021-10-31","365053","4372","0.021052957","7527.0","0.020541549","88.0"
"Pennsylvania","2021-10-31","1564939","31454","0.017319798","26643.0","0.015562415","482.0"
"Puerto Rico","2021-10-31","218427","3234","0.0030537844","665.0","0.004036069","13.0"
"Rhode Island","2021-10-31","179405","2878","0.00790453","1407.0","0.0020891428","6.0"
"South Carolina","2021-10-31","897152","13716","0.0068233013","6080.0","0.018111587","244.0"
"South Dakota","2021-10-31","154482","2235","0.014273763","2174.0","0.0076645613","17.0"
"Tennessee","2021-10-31","1251111","16216","0.006174803","7678.0","0.011918902","191.0"
"Texas","2021-10-31","4230417","71517","0.006616831","27808.0","0.013089061","924.0"
"Utah","2021-10-31","549998","3208","0.020400643","10996.0","0.0255754","80.0"
"Vermont","2021-10-31","40191","364","0.03470385","1348.0","0.037037015","13.0"
"Virgin Islands","2021-10-31","7204","81","0.010945797","78.0","0.038461566","3.0"
"Virginia","2021-10-31","924771","13907","0.010949373","10016.0","0.017486095","239.0"
"Washington","2021-10-31","727820","8686","0.020680904","14747.0","0.021762133","185.0"
"West Virginia","2021-10-31","272532","4426","0.022553563","6011.0","0.038236022","163.0"
"Wisconsin","2021-10-31","882618","9416","0.01719606","14921.0","0.016956449","157.0"
"Wyoming","2021-10-31","102926","1174","0.027472258","2752.0","0.02175808","25.0"
"Alabama","2021-11-01","832264","15573","0.014570117","11952.0","0.010774374","166.0"
"Alaska","2021-11-01","138503","710","0.0331496","4444.0","0.0364964","25.0"
"American Samoa","2021-11-01","1","0","0.0","0.0","NaN","0.0"
"Arizona","2021-11-01","1170990","21155","0.018268108","21008.0","0.013850331","289.0"
"Arkansas","2021-11-01","513352","8384","0.0057718754","2946.0","0.011095047","92.0"
"California","2021-11-01","4933895","72289","0.012557268","61188.0","0.009073257","650.0"
"Colorado","2021-11-01","751133","8429","0.026694775","19530.0","0.018856525","156.0"
"Connecticut","2021-11-01","403415","8766","0.005708933","2290.0","0.0030895472","27.0"
"Delaware","2021-11-01","144397","2091","0.012601733","1797.0","0.013081431","27.0"
"District of Columbia","2021-11-01","64470","1191","0.009251833","591.0","0.0042158365","5.0"
"Florida","2021-11-01","3650637","59670","0.0031206608","11357.0","0.01250577","737.0"
"Georgia","2021-11-01","1600593","28142","0.005292177","8426.0","0.018493772","511.0"
"Guam","2021-11-01","19255","243","0.032993555","615.0","0.06578946","15.0"
"Hawaii","2021-11-01","81650","913","0.010432243","843.0","0.031638384","28.0"
"Idaho","2021-11-01","292373","3572","0.020859003","5974.0","0.041703105","143.0"
"Illinois","2021-11-01","1706985","28695","0.009249449","15644.0","0.007655263","218.0"
"Indiana","2021-11-01","1026177","16737","0.011268854","11435.0","0.012890339","213.0"
"Iowa","2021-11-01","486132","6965","0.014565229","6979.0","0.017085314","117.0"
"Kansas","2021-11-01","436923","6447","0.013136029","5665.0","0.028557777","179.0"
"Kentucky","2021-11-01","751089","9893","0.011082888","8233.0","0.015604138","152.0"
"Louisiana","2021-11-01","760000","14555","0.0046145916","3491.0","0.0051795244","75.0"
"Maine","2021-11-01","104259","1168","0.032604694","3292.0","0.04099822","46.0"
"Maryland","2021-11-01","561949","10908","0.009200335","5123.0","0.008972287","97.0"
"Massachusetts","2021-11-01","855230","19003","0.010857582","9186.0","0.0038032532","72.0"
"Michigan","2021-11-01","1283087","23706","0.02382648","29860.0","0.015594244","364.0"
"Minnesota","2021-11-01","798108","8818","0.03201258","24757.0","0.015547633","135.0"
"Mississippi","2021-11-01","504811","10098","0.0062972307","3159.0","0.0073822737","74.0"
"Missouri","2021-11-01","872696","12779","0.007874131","6818.0","0.008364201","106.0"
"Montana","2021-11-01","177171","2366","0.029046893","5001.0","0.046902657","106.0"
"Nebraska","2021-11-01","285284","2769","0.015838385","4448.0","0.0050816536","14.0"
"Nevada","2021-11-01","451500","7656","0.009676337","4327.0","0.0144428015","109.0"
"New Hampshire","2021-11-01","136775","1568","0.032724023","4334.0","0.016202211","25.0"
"New Jersey","2021-11-01","1199738","27980","0.007811427","9299.0","0.004199147","117.0"
"New Mexico","2021-11-01","277835","5063","0.024420023","6623.0","0.011790514","59.0"
"New York","2021-11-01","2563625","56044","0.010718226","27186.0","0.0042648315","238.0"
"North Carolina","2021-11-01","1484557","18122","0.008987784","13224.0","0.013251305","237.0"
"North Dakota","2021-11-01","148587","1798","0.024469495","3549.0","0.02567029","45.0"
"Northern Mariana Islands","2021-11-01","312","3","0.07216489","21.0","0.0","0.0"
"Ohio","2021-11-01","1547788","24527","0.015496254","23619.0","0.023878098","572.0"
"Oklahoma","2021-11-01","645352","10710","0.008803844","5632.0","0.016129017","170.0"
"Oregon","2021-11-01","367610","4377","0.02189684","7877.0","0.019091964","82.0"
"Pennsylvania","2021-11-01","1564939","31454","0.01571858","24218.0","0.015431285","478.0"
"Puerto Rico","2021-11-01","218481","3234","0.0030437708","663.0","0.004036069","13.0"
"Rhode Island","2021-11-01","179963","2879","0.008416414","1502.0","0.0017397404","5.0"
"South Carolina","2021-11-01","899481","13753","0.006551981","5855.0","0.014307857","194.0"
"South Dakota","2021-11-01","154885","2241","0.014953852","2282.0","0.009459496","21.0"
"Tennessee","2021-11-01","1251111","16216","0.006174803","7678.0","0.011918902","191.0"
"Texas","2021-11-01","4233754","71587","0.006359458","26754.0","0.013047457","922.0"
"Utah","2021-11-01","553175","3237","0.019416213","10536.0","0.0279454","88.0"
"Vermont","2021-11-01","40340","368","0.03483665","1358.0","0.048433065","17.0"
"Virgin Islands","2021-11-01","7206","81","0.008537412","61.0","0.012500048","1.0"
"Virginia","2021-11-01","927999","13984","0.010121942","9299.0","0.017388105","239.0"
"Washington","2021-11-01","732810","8717","0.02007556","14422.0","0.021802783","186.0"
"West Virginia","2021-11-01","273030","4450","0.021062255","5632.0","0.036812663","158.0"
"Wisconsin","2021-11-01","887361","9430","0.017424464","15197.0","0.014087558","131.0"
"Wyoming","2021-11-01","103622","1174","0.025117993","2539.0","0.02175808","25.0"
"Alabama","2021-11-02","833009","15629","0.014312267","11754.0","0.013291001","205.0"
"Alaska","2021-11-02","138996","716","0.031112313","4194.0","0.028735638","20.0"
"American Samoa","2021-11-02","1","0","0.0","0.0","NaN","0.0"
"Arizona","2021-11-02","1173340","21149","0.019912481","22908.0","0.008680344","182.0"
"Arkansas","2021-11-02","513993","8412","0.006038308","3085.0","0.012761831","106.0"
"California","2021-11-02","4938058","72365","0.009820342","48022.0","0.007869124","565.0"
"Colorado","2021-11-02","754596","8480","0.027791142","20404.0","0.022549152","187.0"
"Connecticut","2021-11-02","403827","8776","0.0060989857","2448.0","0.0027421713","24.0"
"Delaware","2021-11-02","144473","2095","0.012374997","1766.0","0.01305604","27.0"
"District of Columbia","2021-11-02","64541","1193","0.009731054","622.0","0.0050547123","6.0"
"Florida","2021-11-02","3652637","59670","0.0031123161","11333.0","0.01250577","737.0"
"Georgia","2021-11-02","1601839","28205","0.0053447485","8516.0","0.017312884","480.0"
"Guam","2021-11-02","19255","243","0.024638176","463.0","0.05194807","12.0"
"Hawaii","2021-11-02","81689","913","0.010052443","813.0","0.031638384","28.0"
"Idaho","2021-11-02","293297","3578","0.019301891","5554.0","0.029936671","104.0"
"Illinois","2021-11-02","1709334","28719","0.009331942","15804.0","0.007083535","202.0"
"Indiana","2021-11-02","1027548","16783","0.011211872","11393.0","0.01303792","216.0"
"Iowa","2021-11-02","488885","6965","0.015955687","7678.0","0.017085314","117.0"
"Kansas","2021-11-02","436931","6449","0.01314044","5667.0","0.028876781","181.0"
"Kentucky","2021-11-02","752269","9913","0.010736585","7991.0","0.014948249","146.0"
"Louisiana","2021-11-02","760246","14565","0.0043290854","3277.0","0.0047599077","69.0"
"Maine","2021-11-02","105121","1179","0.03212595","3272.0","0.027898908","32.0"
"Maryland","2021-11-02","562431","10913","0.008984208","5008.0","0.007943153","86.0"
"Massachusetts","2021-11-02","856494","19031","0.0105980635","8982.0","0.0039565563","75.0"
"Michigan","2021-11-02","1283087","23706","0.02382648","29860.0","0.015594244","364.0"
"Minnesota","2021-11-02","805139","8842","0.032397628","25266.0","0.01573813","137.0"
"Mississippi","2021-11-02","505266","10129","0.003862381","1944.0","0.007159233","72.0"
"Missouri","2021-11-02","873952","12904","0.008135915","7053.0","0.014066815","179.0"
"Montana","2021-11-02","178309","2382","0.028927326","5013.0","0.03340566","77.0"
"Nebraska","2021-11-02","286373","2771","0.016628265","4684.0","0.005807638","16.0"
"Nevada","2021-11-02","452450","7668","0.010165334","4553.0","0.012009978","91.0"
"New Hampshire","2021-11-02","137156","1572","0.03560078","4715.0","0.018794537","29.0"
"New Jersey","2021-11-02","1200953","28004","0.007585287","9041.0","0.00387156","108.0"
"New Mexico","2021-11-02","278509","5075","0.024314284","6611.0","0.012165904","61.0"
"New York","2021-11-02","2566536","56067","0.010871053","27601.0","0.004065156","227.0"
"North Carolina","2021-11-02","1485692","18148","0.008904815","13113.0","0.013514996","242.0"
"North Dakota","2021-11-02","149243","1810","0.023761988","3464.0","0.022598863","40.0"
